,val_loss,val_acc,loss,acc
0,21.626455307006836,0.24075829982757568,2.501639833380706,0.40321168303489685
1,2.0910754203796387,0.3687203824520111,1.7920877359209268,0.4881751835346222
2,1.5054552555084229,0.4398104250431061,1.2239942871567107,0.5456934571266174
3,1.042373538017273,0.5099526047706604,1.0699448825669116,0.5941605567932129
4,0.9607089757919312,0.5478672981262207,0.9755279115168718,0.6192700862884521
5,0.9590632319450378,0.5971564054489136,0.9026081992587904,0.6557664275169373
6,1.2601269483566284,0.6000000238418579,0.8783115699169409,0.6607299447059631
7,1.1679562330245972,0.5952606797218323,0.8536588144476396,0.6729927062988281
8,0.7110430598258972,0.6312796473503113,0.8024259089205387,0.6916788220405579
9,1.6138737201690674,0.4957346022129059,0.7953722253507071,0.6934306621551514
10,0.9924777746200562,0.6161137223243713,0.782322569519934,0.7056934237480164
11,0.8693743348121643,0.593364953994751,0.7426068666207529,0.7191240787506104
12,0.9899664521217346,0.6445497870445251,0.7216243653227813,0.7208759188652039
13,1.4082649946212769,0.6066350936889648,0.7088845624888901,0.729343056678772
14,0.9723268151283264,0.6303317546844482,0.6748588554528507,0.75620436668396
15,1.3498773574829102,0.61421799659729,0.6731485125444231,0.7497810125350952
16,1.3423606157302856,0.6682464480400085,0.6535177812437072,0.758540153503418
17,1.6664084196090698,0.6331753730773926,0.6346260298081559,0.7640876173973083
18,1.6964802742004395,0.6255924105644226,0.5991490771996714,0.7798539996147156
19,1.2356724739074707,0.657819926738739,0.6297304917948089,0.7646715044975281
20,0.6609815955162048,0.6274881362915039,0.627068065169954,0.7637956142425537
21,1.3493095636367798,0.6341232061386108,0.6052962277927538,0.7745985388755798
22,0.6754276156425476,0.6691943407058716,0.6020944820529353,0.7722627520561218
23,1.8617364168167114,0.6454976201057434,0.5679793240032057,0.7778102159500122
24,1.6589150428771973,0.6161137223243713,0.5301972430726908,0.8017518520355225
25,0.7481156587600708,0.6549763083457947,0.5292288018317118,0.7979562282562256
26,1.1425334215164185,0.6549763083457947,0.5276413019817241,0.8055474162101746
27,1.0706305503845215,0.6530805826187134,0.5100563226390059,0.8087591528892517
28,0.6681655049324036,0.6739336252212524,0.5062034473628023,0.8072992563247681
29,0.8795249462127686,0.6360189318656921,0.4819173340118714,0.8213138580322266
30,0.7780291438102722,0.6180095076560974,0.4876519653744941,0.8163503408432007
31,1.4652955532073975,0.6815165877342224,0.48105533916584764,0.8160583972930908
32,1.9085142612457275,0.6663507223129272,0.45321013565481144,0.8256934285163879
33,1.2018775939941406,0.6540284156799316,0.43856382181174564,0.8391240835189819
34,0.9155125021934509,0.6900473833084106,0.45542804606639553,0.8283211588859558
35,1.0105791091918945,0.6701421737670898,0.4436649168929914,0.8373722434043884
36,0.682418942451477,0.6872037649154663,0.42224983198799354,0.8455474376678467
37,0.960564136505127,0.6625592708587646,0.41285490463249874,0.8472992777824402
38,0.9322901368141174,0.7004739046096802,0.40116419966203454,0.8519707918167114
39,0.9593513011932373,0.6625592708587646,0.4058420299874605,0.8513868451118469
40,1.1802853345870972,0.7203791737556458,0.3971634214115839,0.84759122133255
41,0.51081383228302,0.6587677597999573,0.39423381170217137,0.8554744720458984
42,1.1924554109573364,0.6777251362800598,0.40024063573266466,0.8548905253410339
43,1.3865840435028076,0.6739336252212524,0.3937029621287854,0.8522627949714661
44,0.7305457592010498,0.6872037649154663,0.36175879587222187,0.8691970705986023
45,1.0547486543655396,0.7061611413955688,0.33812710574943655,0.8750364780426025
46,1.134167194366455,0.6966824531555176,0.31756475704429793,0.877956211566925
47,1.0887055397033691,0.6976303458213806,0.31594970371166287,0.8832116723060608
48,0.47700390219688416,0.7071090340614319,0.3361428583016361,0.877956211566925
49,0.8160719275474548,0.685308039188385,0.3429718181251609,0.8735766410827637
