,val_loss,val_acc,loss,acc
0,0.9501425623893738,0.4102654755115509,1.6601192608313473,0.5054429769515991
1,1.4433172941207886,0.38300883769989014,0.942489780649821,0.6324453353881836
2,0.8028538823127747,0.5207079648971558,0.8498465002653968,0.6747499704360962
3,0.41773712635040283,0.6757522225379944,0.78835591593404,0.695990800857544
4,0.27635565400123596,0.7168141603469849,0.7331677393023235,0.7209487557411194
5,1.5092676877975464,0.7139822840690613,0.6888438154347271,0.733870267868042
6,1.3010655641555786,0.7200000286102295,0.6613511900657446,0.7440481185913086
7,1.3580411672592163,0.7072566151618958,0.6173713313434934,0.7665280103683472
8,1.8477873802185059,0.7330973744392395,0.6190702139735169,0.7640498876571655
9,0.43642914295196533,0.7727433443069458,0.5747169908490558,0.7832551598548889
10,1.151666283607483,0.7723893523216248,0.5632809717704347,0.7910434603691101
11,0.7826188802719116,0.7161061763763428,0.5342693557485203,0.7992742657661438
12,0.08442565053701401,0.6923893690109253,0.5303861980987277,0.7995398044586182
13,1.0164191722869873,0.7893805503845215,0.4979568176780594,0.8158243894577026
14,1.0160101652145386,0.7334513068199158,0.46515920266333655,0.8292769193649292
15,1.0907821655273438,0.7840707898139954,0.43478887057566035,0.840428352355957
16,0.5029715299606323,0.7861946821212769,0.436499926187009,0.8406938910484314
17,0.1956554651260376,0.8031858205795288,0.4251170389519739,0.8427294492721558
18,0.452293336391449,0.7865486741065979,0.39559581019370066,0.8540579080581665
19,1.4493169784545898,0.778761088848114,0.3750219322910498,0.8627312183380127
20,0.3274667263031006,0.8138052821159363,0.37545898801215466,0.8617576956748962
21,0.1616637110710144,0.8343362808227539,0.3630887493062562,0.8656518459320068
22,0.9305492043495178,0.8099114894866943,0.353351145581826,0.8707849979400635
23,0.46081653237342834,0.8368141651153564,0.3296772811974938,0.8799893856048584
24,0.10216860473155975,0.8424778580665588,0.3263784692750398,0.8800778985023499
25,0.7968841195106506,0.843539834022522,0.30209696813013315,0.8936188817024231
26,2.1942293643951416,0.8336282968521118,0.2960283849957095,0.8911408185958862
27,0.24535921216011047,0.8541592955589294,0.2996049053384747,0.8873351812362671
28,0.2750559151172638,0.8683185577392578,0.27515245254656545,0.8999026417732239
29,0.39002525806427,0.856991171836853,0.2700729600934183,0.9026462435722351
30,0.7213225364685059,0.8683185577392578,0.26258359511707385,0.9038853049278259
31,1.0339758396148682,0.8226548433303833,0.25518750047560274,0.9130011796951294
32,0.15708710253238678,0.843539834022522,0.24351596784270943,0.9085759520530701
33,0.7684015035629272,0.861238956451416,0.2377651585383862,0.9154792428016663
34,0.5577198266983032,0.8665486574172974,0.24322788044249805,0.9140632152557373
35,0.25266924500465393,0.8449557423591614,0.22378743615643368,0.9160987734794617
36,0.21953949332237244,0.8736283183097839,0.22431380894450195,0.9202584028244019
37,1.367493748664856,0.891327440738678,0.22568193882379356,0.9170722961425781
38,0.35344836115837097,0.8453097343444824,0.20934968464078496,0.9244180917739868
39,0.010770197957754135,0.8906194567680359,0.20363856562577218,0.9263651371002197
40,0.13056793808937073,0.870088517665863,0.19402308050183367,0.9306133389472961
41,0.20733784139156342,0.900530993938446,0.19704261917236138,0.9310558438301086
42,0.245469331741333,0.8792920112609863,0.19092467193297974,0.9326488971710205
43,0.011114951223134995,0.8984071016311646,0.18877517156542292,0.932206392288208
44,0.05391528829932213,0.8637168407440186,0.19371569915222525,0.931321382522583
45,0.3596898317337036,0.8541592955589294,0.17799768836580132,0.9391981363296509
46,0.4458581209182739,0.9051327705383301,0.16945014447329879,0.9432693123817444
47,0.5265658497810364,0.8201770186424255,0.1733276435591202,0.9400832056999207
48,0.2134438157081604,0.9040707945823669,0.17744857506189043,0.9404371976852417
49,0.6072912812232971,0.900530993938446,0.1552977960084284,0.9451279044151306
