,val_loss,val_acc,loss,acc,lr
0,12.43515396118164,0.3289099633693695,2.527312325317494,0.4248175323009491,0.0010000000474974513
1,7.245697021484375,0.32796207070350647,1.6033085233451676,0.4922627806663513,0.0010000000474974513
2,1.7931604385375977,0.3962085247039795,1.1591436708756606,0.5416058301925659,0.0010000000474974513
3,1.3458106517791748,0.49857819080352783,1.0422941845176863,0.5868613123893738,0.0010000000474974513
4,1.0835576057434082,0.5791469216346741,0.9376190624967978,0.6300730109214783,0.0010000000474974513
5,1.0029351711273193,0.5810426473617554,0.8983458177712712,0.659853994846344,0.0010000000474974513
6,1.0102183818817139,0.6056872010231018,0.8690401201700643,0.6665693521499634,0.0010000000474974513
7,1.101609706878662,0.6303317546844482,0.8364197473978474,0.6770802736282349,0.0010000000474974513
8,1.4830336570739746,0.5175355672836304,0.8269885744839689,0.6858394145965576,0.0010000000474974513
9,0.6464740633964539,0.6530805826187134,0.7844510911677005,0.6954744458198547,0.0010000000474974513
10,0.9619011282920837,0.6037914752960205,0.7720632996524337,0.7176642417907715,0.0010000000474974513
11,1.0108972787857056,0.61421799659729,0.7225312184417335,0.7220438122749329,0.0010000000474974513
12,1.3273533582687378,0.5611374378204346,0.7237684378832796,0.7214598655700684,0.0010000000474974513
13,1.183294653892517,0.5791469216346741,0.7019398979897047,0.7381021976470947,0.0010000000474974513
14,2.1767332553863525,0.482464462518692,0.694658920677909,0.7363503575325012,0.0010000000474974513
15,1.0490704774856567,0.6682464480400085,0.6604450177972334,0.7506569623947144,0.0005000000237487257
16,1.5358072519302368,0.6483412384986877,0.5931608340687995,0.7763503789901733,0.0005000000237487257
17,0.7578047513961792,0.6606634855270386,0.5633169048720033,0.7915328741073608,0.0005000000237487257
18,0.8590693473815918,0.6720378994941711,0.5422131269430592,0.7929927110671997,0.0005000000237487257
19,0.7188684344291687,0.6824644804000854,0.5624871678421968,0.7900729775428772,0.0005000000237487257
20,1.2380160093307495,0.6777251362800598,0.5363193879510364,0.8070073127746582,0.0005000000237487257
21,0.6049166917800903,0.6834123134613037,0.5303549063640789,0.8026277422904968,0.0005000000237487257
22,1.6721346378326416,0.5734597444534302,0.5206650528594525,0.7985401749610901,0.0005000000237487257
23,0.7549806833267212,0.6966824531555176,0.484263821344306,0.8166423439979553,0.0005000000237487257
24,0.807457447052002,0.6701421737670898,0.5001095466022074,0.8148905038833618,0.0005000000237487257
25,1.6709890365600586,0.6890995502471924,0.4965971548017794,0.8119708299636841,0.0005000000237487257
26,1.3694348335266113,0.6966824531555176,0.4855652297239234,0.8230656981468201,0.0005000000237487257
27,0.9291152358055115,0.7099525928497314,0.4718505547516537,0.8262773752212524,0.0005000000237487257
28,0.6856067776679993,0.6710900664329529,0.46860136456733203,0.8277372121810913,0.0005000000237487257
29,1.1872963905334473,0.6710900664329529,0.44530284796318,0.8289051055908203,0.0005000000237487257
30,1.3204753398895264,0.6815165877342224,0.4349469403106801,0.8455474376678467,0.0003000000142492354
31,0.6866217851638794,0.7090047597885132,0.40951073889314693,0.8505109548568726,0.0003000000142492354
32,0.7368267178535461,0.7118483185768127,0.38504202487694955,0.8583941459655762,0.0003000000142492354
33,0.7584925293922424,0.7308056950569153,0.3802943300678782,0.8595620393753052,0.0003000000142492354
34,0.9814899563789368,0.7090047597885132,0.39364614268288994,0.8510949015617371,0.0003000000142492354
35,0.5306551456451416,0.7118483185768127,0.3854720840836964,0.8557664155960083,0.0003000000142492354
36,0.8868107795715332,0.6985781788825989,0.3808098685045312,0.8598540425300598,0.0003000000142492354
37,1.1195673942565918,0.7156398296356201,0.3612831560625647,0.8712408542633057,0.0003000000142492354
38,0.6264461874961853,0.7156398296356201,0.35401223143521887,0.8683211803436279,0.0003000000142492354
39,0.5613922476768494,0.7156398296356201,0.3525657565750345,0.8680291771888733,0.0003000000142492354
40,1.1453005075454712,0.6710900664329529,0.35615210189436475,0.8689051270484924,0.0003000000142492354
41,1.2151232957839966,0.6966824531555176,0.33790525821003603,0.8706569075584412,0.0003000000142492354
42,0.9394730925559998,0.6843602061271667,0.34598122903900425,0.8732846975326538,0.0003000000142492354
43,1.082580327987671,0.7014217972755432,0.3321432262528552,0.8794160485267639,0.0003000000142492354
44,0.8823826909065247,0.6777251362800598,0.31546037794029624,0.8840875625610352,0.0003000000142492354
45,0.7677990198135376,0.7099525928497314,0.3201252900770981,0.8802919983863831,0.0003000000142492354
46,0.6760388612747192,0.7194312810897827,0.3091902420207532,0.8872992992401123,0.0003000000142492354
47,0.8136839270591736,0.7042654156684875,0.3213238696460306,0.8875912427902222,0.0003000000142492354
48,1.1210941076278687,0.6872037649154663,0.30899266367411093,0.8805839419364929,0.0003000000142492354
49,1.189788579940796,0.7270142436027527,0.3081231840509568,0.889051079750061,0.0003000000142492354
